Employee_ID,Department,Role,Login_Timestamp,Logout_Timestamp,File_Access_Timestamp,File_Access_Frequency,Access_Anomaly_Flag,Suspicious_Activity_Flag,Work_Duration,Idle_Time,VPN_Usage,Behavior_Label,Latitude,Longitude
FI053,Finance,Analyst,12-04-2024 13:04,12-04-2024 19:52,29-06-2024,17,0,0,6.8,1,FALSE,Normal,-15.93800588,137.1146319
FI054,Finance,Analyst,12-01-2024 16:38,13-01-2024 02:53,08-10-2024,18,0,0,10.25,0,FALSE,Normal,78.11563058,141.2733513
FI055,Finance,Developer,09-02-2024 18:14,09-02-2024 23:57,13-10-2024,11,0,0,5.716666667,0,TRUE,Normal,-4.137035367,-15.19542696
FI056,Finance,Developer,21-08-2024 09:10,21-08-2024 14:03,18-04-2024,8,1,0,4.883333333,2,FALSE,Critical,18.97506824,175.623193
FI057,Finance,Intern,18-10-2024 10:09,18-10-2024 18:33,14-01-2024,10,0,0,8.4,1,FALSE,Normal,12.24361824,-163.5250087
FI058,Finance,Manager,10-02-2024 15:41,10-02-2024 23:45,12-04-2024,6,0,0,8.066666667,2,TRUE,Normal,-55.86946422,52.83842823
FI059,Finance,Developer,25-03-2024 17:00,26-03-2024 03:16,11-04-2024,7,0,0,10.26666667,1,TRUE,Normal,9.826418052,-95.17117211
FI060,Finance,Manager,13-08-2024 10:57,13-08-2024 20:28,27-03-2024,16,0,1,9.516666667,2,FALSE,Suspicious,-72.36660852,132.0899644
FI061,Finance,Developer,11-06-2024 10:54,11-06-2024 20:45,11-06-2024,15,0,0,9.85,0,TRUE,Normal,18.01969409,61.1292415
FI062,Finance,Analyst,24-02-2024 11:56,24-02-2024 22:01,05-01-2024,8,0,0,10.08333333,1,FALSE,Normal,-55.82765021,39.9118026
FI063,Finance,Analyst,01-09-2024 08:10,01-09-2024 15:34,26-02-2024,16,0,0,7.4,1,FALSE,Normal,52.22175174,72.10667343
FI064,Finance,Intern,24-09-2024 09:01,24-09-2024 18:17,13-06-2024,6,0,0,9.266666667,1,TRUE,Normal,-3.447141338,-164.5714107
FI065,Finance,Manager,25-07-2024 17:21,25-07-2024 22:55,29-06-2024,18,0,0,5.566666667,2,FALSE,Normal,-70.79220139,31.78369486
FI066,Finance,Intern,05-01-2024 12:45,05-01-2024 19:34,26-02-2024,14,0,0,6.816666667,0,FALSE,Normal,59.46322213,173.6813372
FI067,Finance,Manager,14-03-2024 17:30,14-03-2024 22:15,07-09-2024,6,0,0,4.75,1,FALSE,Normal,17.95866392,64.73838612
FI068,Finance,Manager,03-03-2024 09:21,03-03-2024 13:39,17-03-2024,11,0,0,4.3,2,FALSE,Normal,-14.70688235,94.74476761
FI069,Finance,Analyst,02-06-2024 09:22,02-06-2024 14:22,05-08-2024,15,0,0,5,0,TRUE,Normal,39.0608009,-30.23775819
FI070,Finance,Intern,04-10-2024 17:09,05-10-2024 00:35,26-10-2024,15,1,0,7.433333333,1,FALSE,Critical,-38.0971393,43.05187221
FI071,Finance,Manager,22-09-2024 11:38,22-09-2024 17:10,29-10-2024,7,0,0,5.533333333,0,FALSE,Normal,-83.4372969,-86.20115046
FI072,Finance,Manager,08-04-2024 14:21,08-04-2024 22:52,10-11-2024,8,0,0,8.516666667,0,FALSE,Normal,-44.03607739,-87.60168778
FI073,Finance,Developer,25-09-2024 08:34,25-09-2024 17:30,23-06-2024,15,0,0,8.933333333,1,TRUE,Normal,-58.85604433,86.23648142
FI074,Finance,Intern,12-04-2024 17:14,13-04-2024 03:39,16-09-2024,13,0,0,10.41666667,0,TRUE,Normal,-12.88823956,-67.65113723
FI075,Finance,Manager,22-02-2024 17:05,23-02-2024 01:53,03-06-2024,16,0,0,8.8,0,FALSE,Normal,33.6626054,1.686853479
FI076,Finance,Manager,22-10-2024 10:10,22-10-2024 15:55,08-07-2024,8,0,0,5.75,0,FALSE,Normal,66.98906381,29.67329037
FI077,Finance,Analyst,15-10-2024 18:34,16-10-2024 00:05,03-08-2024,15,0,0,5.516666667,0,TRUE,Normal,-63.16241534,-148.8332954
FI078,Finance,Analyst,10-07-2024 12:39,10-07-2024 18:26,19-05-2024,9,1,0,5.783333333,0,TRUE,Critical,65.22147135,-152.2066196
FI079,Finance,Analyst,28-10-2024 14:30,28-10-2024 20:22,31-05-2024,7,0,0,5.866666667,0,FALSE,Normal,36.84606008,-57.21340237
FI080,Finance,Analyst,24-09-2024 18:16,25-09-2024 02:33,13-11-2024,6,0,0,8.283333333,2,FALSE,Normal,51.51261357,19.75083715
FI081,Finance,Intern,04-02-2024 09:11,04-02-2024 18:10,02-08-2024,20,0,0,8.983333333,2,FALSE,Normal,-68.6296693,-72.62556182
FI082,Finance,Intern,18-01-2024 10:54,18-01-2024 19:48,26-03-2024,7,0,0,8.9,2,TRUE,Normal,-56.87952801,172.4181245
FI083,Finance,Developer,15-10-2024 11:13,15-10-2024 18:49,26-07-2024,5,0,0,7.6,2,FALSE,Normal,-83.92856947,-84.02686525
FI084,Finance,Developer,03-10-2024 08:12,03-10-2024 19:00,19-02-2024,19,0,0,10.8,1,TRUE,Normal,10.59456673,32.41262033
FI085,Finance,Intern,26-10-2024 12:28,26-10-2024 20:09,25-08-2024,18,0,0,7.683333333,2,FALSE,Normal,80.94404235,63.44349744
FI086,Finance,Manager,29-05-2024 09:39,29-05-2024 14:40,06-05-2024,18,0,0,5.016666667,1,TRUE,Normal,-83.50740182,-57.13087025
FI087,Finance,Developer,24-08-2024 15:26,24-08-2024 19:42,29-03-2024,16,0,0,4.266666667,2,TRUE,Normal,74.82543127,76.26790509
FI088,Finance,Developer,02-10-2024 15:29,02-10-2024 23:12,13-09-2024,6,0,0,7.716666667,0,TRUE,Normal,42.1932847,-33.61853999
FI089,Finance,Manager,02-06-2024 10:51,02-06-2024 19:29,20-01-2024,19,0,0,8.633333333,0,TRUE,Normal,-32.71310876,31.40406949
FI090,Finance,Intern,26-10-2024 12:51,26-10-2024 20:21,14-08-2024,14,0,0,7.5,0,TRUE,Normal,1.610718283,-79.0773689
FI091,Finance,Intern,05-01-2024 12:30,05-01-2024 18:38,26-06-2024,20,0,0,6.133333333,0,FALSE,Normal,25.16545936,-27.58686109
FI092,Finance,Intern,25-08-2024 18:29,26-08-2024 04:49,22-01-2024,8,0,0,10.33333333,2,TRUE,Normal,88.62993077,21.14263811
FI093,Finance,Developer,18-07-2024 08:15,18-07-2024 12:39,08-11-2024,14,0,0,4.4,1,TRUE,Normal,-55.28810449,39.75385974
FI094,Finance,Manager,17-08-2024 16:55,17-08-2024 22:39,13-03-2024,19,0,0,5.733333333,0,TRUE,Normal,88.10114091,-59.24894543
FI095,Finance,Analyst,25-09-2024 12:42,25-09-2024 20:54,02-09-2024,15,0,0,8.2,0,TRUE,Normal,-68.93350661,159.866709
FI096,Finance,Developer,27-02-2024 18:17,28-02-2024 02:02,16-04-2024,11,0,0,7.75,0,FALSE,Normal,-37.54606473,-5.985121693
FI097,Finance,Intern,16-01-2024 15:07,16-01-2024 20:22,16-09-2024,14,0,0,5.25,1,TRUE,Normal,-57.15275014,78.09359726
FI098,Finance,Analyst,12-07-2024 08:08,12-07-2024 13:35,06-05-2024,6,0,0,5.45,0,FALSE,Normal,-33.47328224,-50.88829294
FI099,Finance,Intern,08-10-2024 14:52,08-10-2024 21:27,25-01-2024,10,1,0,6.583333333,0,TRUE,Critical,69.71994083,147.4229479
FI100,Finance,Analyst,15-11-2024 08:44,15-11-2024 18:38,30-09-2024,5,1,0,9.9,1,FALSE,Critical,-62.40473034,46.76521959
FI101,Finance,Intern,07-05-2024 15:12,08-05-2024 00:16,25-01-2024,20,0,0,9.066666667,2,TRUE,Normal,78.3464956,-125.9464113
FI102,Finance,Intern,03-05-2024 15:03,03-05-2024 23:00,31-05-2024,15,0,0,7.95,0,FALSE,Normal,-77.01879703,137.5623376
FI103,Finance,Intern,21-04-2024 12:25,21-04-2024 22:34,16-07-2024,8,0,0,10.15,2,FALSE,Normal,14.361687,-41.18478073
FI104,Finance,Intern,01-09-2024 11:30,01-09-2024 16:20,13-06-2024,20,0,0,4.833333333,1,FALSE,Normal,-21.01925169,29.0681736
FI105,Finance,Analyst,09-01-2024 09:46,09-01-2024 19:42,20-03-2024,17,0,1,9.933333333,2,FALSE,Suspicious,-12.35311431,-58.40428668
FI106,Finance,Manager,14-08-2024 10:51,14-08-2024 15:33,12-11-2024,17,0,0,4.7,2,TRUE,Normal,81.07917066,-156.2790741
FI107,Finance,Developer,04-04-2024 11:28,04-04-2024 19:43,29-10-2024,16,0,0,8.25,1,FALSE,Normal,-7.934042882,-151.2714215
FI108,Finance,Analyst,04-11-2024 14:40,04-11-2024 23:37,05-08-2024,10,0,0,8.95,0,TRUE,Normal,39.39372881,-52.72094334
FI109,Finance,Developer,08-08-2024 13:42,08-08-2024 22:34,31-01-2024,11,0,0,8.866666667,1,FALSE,Normal,49.84360543,87.12794043
FI110,Finance,Intern,09-05-2024 14:42,09-05-2024 21:30,24-06-2024,19,0,0,6.8,2,TRUE,Normal,46.71622391,67.56521691
FI111,Finance,Intern,07-09-2024 16:42,07-09-2024 20:56,16-07-2024,9,0,0,4.233333333,2,TRUE,Normal,50.76776252,-5.771393104
FI112,Finance,Developer,11-05-2024 15:42,11-05-2024 23:14,28-07-2024,10,0,0,7.533333333,1,FALSE,Normal,-3.13627562,150.7516075
FI113,Finance,Intern,05-11-2024 16:16,06-11-2024 01:29,06-06-2024,11,0,0,9.216666667,2,FALSE,Normal,-73.62454845,28.79679334
FI114,Finance,Developer,05-10-2024 15:15,06-10-2024 01:27,08-04-2024,16,0,0,10.2,1,FALSE,Normal,-69.81738327,-84.49038815
FI115,Finance,Intern,06-10-2024 11:42,06-10-2024 18:36,15-11-2024,16,0,0,6.9,1,TRUE,Normal,-67.47412658,15.55391965
FI116,Finance,Intern,30-04-2024 16:44,01-05-2024 03:28,14-02-2024,7,0,0,10.73333333,1,TRUE,Normal,-23.86538708,64.47860991
FI117,Finance,Developer,07-01-2024 14:28,07-01-2024 20:37,21-08-2024,6,0,0,6.15,2,TRUE,Normal,26.46227077,147.3382898
FI118,Finance,Intern,15-11-2024 12:30,15-11-2024 19:20,15-09-2024,11,0,0,6.833333333,2,TRUE,Normal,35.77129877,-163.1072251
FI119,Finance,Analyst,17-09-2024 11:51,17-09-2024 21:53,02-11-2024,14,0,0,10.03333333,2,TRUE,Normal,-79.20218016,-101.1474503
FI120,Finance,Analyst,06-08-2024 17:32,07-08-2024 04:11,24-07-2024,8,0,0,10.65,0,FALSE,Normal,28.01284983,-137.695971
FI121,Finance,Analyst,27-07-2024 15:52,27-07-2024 22:48,20-07-2024,9,0,0,6.933333333,0,FALSE,Normal,-56.54975189,82.86929848
FI122,Finance,Manager,13-01-2024 09:34,13-01-2024 19:03,14-02-2024,20,0,0,9.483333333,0,TRUE,Normal,-58.20151738,-154.9649226
FI123,Finance,Developer,12-05-2024 09:58,12-05-2024 20:26,17-01-2024,20,0,0,10.46666667,2,TRUE,Normal,69.68688331,-29.25705425
FI124,Finance,Developer,26-07-2024 10:27,26-07-2024 20:10,13-06-2024,10,0,0,9.716666667,0,FALSE,Normal,86.4910197,169.6921255
FI125,Finance,Developer,31-03-2024 08:22,31-03-2024 16:15,06-08-2024,11,0,0,7.883333333,2,FALSE,Normal,-32.96068595,-78.47281448
FI126,Finance,Manager,04-01-2024 17:16,04-01-2024 21:44,04-01-2024,5,0,0,4.466666667,1,TRUE,Normal,-52.4460769,65.12546534
FI127,Finance,Manager,13-08-2024 08:08,13-08-2024 14:12,10-10-2024,13,0,0,6.066666667,2,TRUE,Normal,-40.25333417,-174.3613438
FI128,Finance,Intern,08-10-2024 09:14,08-10-2024 16:36,27-04-2024,20,0,0,7.366666667,2,TRUE,Normal,-10.91588676,178.6834498
FI129,Finance,Manager,14-03-2024 17:34,14-03-2024 22:34,17-11-2024,13,0,0,5,2,TRUE,Normal,88.22360385,18.48138802
FI130,Finance,Developer,01-08-2024 09:06,01-08-2024 16:33,13-01-2024,9,0,0,7.45,1,FALSE,Normal,74.27069883,100.8754694
FI131,Finance,Intern,14-04-2024 12:04,14-04-2024 21:09,12-03-2024,10,0,0,9.083333333,2,TRUE,Normal,-75.25648552,-54.80524748
FI132,Finance,Analyst,23-10-2024 08:47,23-10-2024 15:44,22-09-2024,7,0,0,6.95,2,FALSE,Normal,26.03801823,-100.2552348
FI133,Finance,Manager,26-09-2024 17:44,27-09-2024 04:11,23-09-2024,13,0,0,10.45,0,TRUE,Normal,22.69897241,-35.8812837
FI134,Finance,Developer,17-06-2024 13:50,17-06-2024 21:46,05-01-2024,5,0,0,7.933333333,1,TRUE,Normal,-44.17605362,-150.7969065
FI135,Finance,Manager,12-10-2024 11:20,12-10-2024 21:01,11-04-2024,14,0,0,9.683333333,2,TRUE,Normal,-71.30191732,-63.35449322
FI136,Finance,Developer,20-03-2024 16:44,21-03-2024 01:51,31-07-2024,12,0,0,9.116666667,1,TRUE,Normal,-45.63359915,-32.79806476
FI137,Finance,Intern,20-05-2024 18:12,20-05-2024 23:57,26-10-2024,18,0,0,5.75,2,TRUE,Normal,19.35581958,-57.56464267
FI138,Finance,Manager,29-02-2024 14:49,29-02-2024 23:22,12-04-2024,15,0,0,8.55,1,TRUE,Normal,1.30773231,169.6440795
FI139,Finance,Manager,22-07-2024 16:49,23-07-2024 03:34,13-02-2024,14,0,0,10.75,0,FALSE,Normal,87.95911008,-27.22908342
FI140,Finance,Developer,10-01-2024 09:53,10-01-2024 18:17,08-09-2024,19,0,0,8.4,2,FALSE,Normal,-75.10451153,3.789274908
FI141,Finance,Developer,19-07-2024 10:20,19-07-2024 17:40,06-02-2024,12,0,0,7.333333333,1,TRUE,Normal,-4.227004991,130.9717027
FI142,Finance,Developer,06-08-2024 10:36,06-08-2024 17:21,10-11-2024,11,0,0,6.75,1,FALSE,Normal,-28.72638531,74.149605
FI143,Finance,Analyst,12-05-2024 13:16,12-05-2024 19:10,15-08-2024,14,0,0,5.9,2,FALSE,Normal,-56.18549799,-163.0742519
FI144,Finance,Manager,15-10-2024 08:06,15-10-2024 14:54,13-08-2024,9,0,0,6.8,2,FALSE,Normal,-43.02095589,76.22078553
FI145,Finance,Intern,30-06-2024 17:18,30-06-2024 21:50,10-07-2024,18,0,0,4.533333333,0,FALSE,Normal,49.11234144,160.4491785
FI146,Finance,Analyst,24-08-2024 11:12,24-08-2024 16:01,18-01-2024,14,0,0,4.816666667,2,TRUE,Normal,-14.11842034,-166.0062361
FI147,Finance,Analyst,12-09-2024 18:11,12-09-2024 22:40,21-09-2024,19,0,0,4.483333333,2,FALSE,Normal,-60.58662955,144.400077
FI148,Finance,Intern,05-10-2024 16:31,05-10-2024 23:46,10-03-2024,16,0,0,7.25,2,FALSE,Normal,-26.28443323,97.63413867
FI149,Finance,Manager,14-08-2024 13:30,14-08-2024 22:51,21-03-2024,15,0,0,9.35,2,FALSE,Normal,-31.84171264,-39.24719081
FI150,Finance,Manager,29-10-2024 12:31,29-10-2024 19:10,04-10-2024,7,0,0,6.65,1,TRUE,Normal,-81.52345493,-56.07528997
FI151,Finance,Developer,03-01-2024 11:36,03-01-2024 18:55,14-04-2024,9,0,0,7.316666667,2,FALSE,Normal,66.20877397,152.0633849
FI152,Finance,Intern,18-09-2024 13:24,18-09-2024 23:42,01-09-2024,6,0,0,10.3,1,FALSE,Normal,41.53545852,94.41261459
FI153,Finance,Analyst,17-01-2024 14:44,18-01-2024 01:10,29-07-2024,9,0,0,10.43333333,0,TRUE,Normal,80.76629545,-36.14699113
FI154,Finance,Developer,15-04-2024 17:58,16-04-2024 01:53,28-01-2024,16,0,0,7.916666667,1,TRUE,Normal,79.83523937,152.4658225
FI155,Finance,Analyst,27-06-2024 17:29,28-06-2024 01:06,01-03-2024,9,0,0,7.616666667,0,FALSE,Normal,-46.86622105,116.3684713
FI156,Finance,Developer,29-07-2024 17:32,30-07-2024 00:50,16-02-2024,11,0,0,7.3,1,FALSE,Normal,19.11559529,6.962522651
FI157,Finance,Intern,20-07-2024 15:50,20-07-2024 21:21,16-03-2024,12,0,0,5.516666667,0,FALSE,Normal,-29.12696082,-154.482172
FI158,Finance,Analyst,14-11-2024 15:53,14-11-2024 22:16,05-10-2024,10,1,0,6.383333333,1,TRUE,Critical,-71.06074694,-123.8304351
FI159,Finance,Manager,19-08-2024 11:08,19-08-2024 19:26,08-04-2024,18,0,0,8.3,2,FALSE,Normal,76.89189656,139.1336046
FI160,Finance,Analyst,29-01-2024 17:21,30-01-2024 04:13,12-06-2024,9,0,0,10.86666667,2,TRUE,Normal,77.22817614,-111.9497511
FI161,Finance,Intern,14-03-2024 18:28,14-03-2024 23:41,26-09-2024,7,0,0,5.216666667,2,TRUE,Normal,-42.74264247,126.1251603
FI162,Finance,Intern,12-10-2024 18:02,13-10-2024 04:24,25-05-2024,16,0,0,10.36666667,1,FALSE,Normal,63.39923486,-137.6505361
FI163,Finance,Manager,06-03-2024 15:07,06-03-2024 22:08,07-03-2024,19,0,0,7.016666667,0,TRUE,Normal,-20.15849499,-157.86384
FI164,Finance,Analyst,29-04-2024 14:01,29-04-2024 22:50,21-08-2024,16,0,0,8.816666667,0,TRUE,Normal,-12.01206753,-118.5119858
FI165,Finance,Manager,28-08-2024 08:08,28-08-2024 19:03,06-06-2024,17,0,0,10.91666667,1,TRUE,Normal,67.43980642,-173.4127141
FI166,Finance,Developer,18-07-2024 17:37,19-07-2024 02:41,04-04-2024,11,0,0,9.066666667,2,FALSE,Normal,-41.93224082,-132.2469363
FI167,Finance,Analyst,31-08-2024 08:26,31-08-2024 19:13,22-01-2024,5,0,0,10.78333333,2,TRUE,Normal,20.02322268,-132.5444435
FI168,Finance,Analyst,14-05-2024 09:40,14-05-2024 17:17,10-04-2024,10,0,0,7.616666667,2,FALSE,Normal,-6.270466591,-151.8958683
FI169,Finance,Developer,01-09-2024 09:36,01-09-2024 16:06,01-07-2024,5,0,0,6.5,1,FALSE,Normal,-76.75350848,-9.021236474
FI170,Finance,Analyst,08-11-2024 16:49,09-11-2024 00:56,21-11-2024,17,0,0,8.116666667,2,FALSE,Normal,-62.79294504,-52.1203763
FI171,Finance,Analyst,03-10-2024 09:18,03-10-2024 15:53,15-02-2024,19,0,0,6.583333333,0,FALSE,Normal,1.898236558,-167.7117182
FI172,Finance,Intern,07-08-2024 11:30,07-08-2024 17:42,22-07-2024,9,0,0,6.2,1,TRUE,Normal,41.90579566,132.2238431
FI173,Finance,Manager,15-01-2024 16:04,16-01-2024 02:01,14-04-2024,15,0,0,9.95,1,TRUE,Normal,-72.63692677,-77.11232711
FI174,Finance,Manager,01-07-2024 16:05,02-07-2024 01:30,12-06-2024,20,0,0,9.416666667,0,TRUE,Normal,-63.17417457,-37.65855821
FI175,Finance,Intern,26-09-2024 10:28,26-09-2024 20:58,08-10-2024,14,0,0,10.5,0,FALSE,Normal,86.08000492,26.71752204
FI176,Finance,Manager,21-07-2024 12:09,21-07-2024 21:13,21-04-2024,8,0,0,9.066666667,0,TRUE,Normal,-32.07203891,-161.393772
FI177,Finance,Developer,13-08-2024 09:39,13-08-2024 15:34,14-06-2024,8,0,0,5.916666667,2,TRUE,Normal,-18.07747458,-126.946966
FI178,Finance,Manager,15-06-2024 16:44,15-06-2024 22:42,13-05-2024,12,0,0,5.966666667,0,TRUE,Normal,-52.94938962,176.579637
FI179,Finance,Manager,29-01-2024 17:12,30-01-2024 00:52,28-04-2024,9,0,0,7.666666667,0,FALSE,Normal,15.03003699,102.1303595
FI180,Finance,Manager,01-07-2024 17:08,02-07-2024 02:33,04-08-2024,11,0,0,9.416666667,2,FALSE,Normal,9.093358244,-37.17318516
FI181,Finance,Intern,06-09-2024 14:04,06-09-2024 23:07,15-11-2024,15,0,0,9.05,1,TRUE,Normal,-19.71359822,14.38154665
FI182,Finance,Manager,22-02-2024 17:51,22-02-2024 22:03,14-03-2024,11,0,0,4.2,2,FALSE,Normal,-21.99994128,150.3807679
FI183,Finance,Developer,30-07-2024 12:06,30-07-2024 22:30,06-04-2024,12,0,0,10.4,2,FALSE,Normal,-27.24361169,-99.25839173
FI184,Finance,Intern,20-01-2024 14:14,20-01-2024 23:39,26-04-2024,17,0,0,9.416666667,0,FALSE,Normal,58.5784513,163.1820784
FI185,Finance,Manager,22-03-2024 17:34,23-03-2024 02:15,01-10-2024,14,0,0,8.683333333,1,FALSE,Normal,-35.68553257,-161.6521707
FI186,Finance,Developer,01-11-2024 15:39,01-11-2024 21:07,17-07-2024,15,0,0,5.466666667,1,TRUE,Normal,-74.50780067,96.43878637
FI187,Finance,Analyst,11-05-2024 11:26,11-05-2024 22:09,18-08-2024,13,0,0,10.71666667,2,TRUE,Normal,-27.10764659,-51.95205176
FI188,Finance,Developer,24-03-2024 10:42,24-03-2024 15:27,01-03-2024,5,0,0,4.75,1,FALSE,Normal,-42.98657692,10.58625523
FI189,Finance,Developer,20-03-2024 08:29,20-03-2024 18:35,28-09-2024,5,0,0,10.1,2,FALSE,Normal,6.056844327,126.8401958
FI190,Finance,Intern,21-09-2024 18:56,22-09-2024 03:41,01-02-2024,13,0,0,8.75,2,FALSE,Normal,-85.03397237,-123.4442887
FI191,Finance,Developer,28-02-2024 16:35,29-02-2024 03:04,25-08-2024,8,0,0,10.48333333,2,FALSE,Normal,-58.33299234,23.07296349
FI192,Finance,Intern,14-08-2024 11:02,14-08-2024 20:27,30-01-2024,19,0,0,9.416666667,1,TRUE,Normal,51.12799924,-35.55069729
FI193,Finance,Manager,30-10-2024 12:10,30-10-2024 16:27,14-10-2024,13,0,0,4.283333333,1,FALSE,Normal,50.97334933,119.3271644
FI194,Finance,Analyst,29-01-2024 13:10,29-01-2024 22:33,11-11-2024,17,0,0,9.383333333,2,FALSE,Normal,35.80964481,0.804327032
FI195,Finance,Manager,14-03-2024 11:06,14-03-2024 19:07,30-08-2024,7,0,0,8.016666667,1,FALSE,Normal,17.96734374,-16.03729917
FI196,Finance,Developer,28-05-2024 14:04,28-05-2024 23:58,16-02-2024,9,0,0,9.9,2,TRUE,Normal,70.38435056,50.70503689
FI197,Finance,Developer,12-02-2024 10:50,12-02-2024 15:14,29-03-2024,5,0,0,4.4,2,FALSE,Normal,75.07243504,31.24696924
FI198,Finance,Intern,24-08-2024 18:34,25-08-2024 00:56,09-04-2024,18,0,0,6.366666667,1,TRUE,Normal,65.85283388,107.8843481
FI199,Finance,Manager,11-01-2024 12:43,11-01-2024 23:36,08-03-2024,14,0,0,10.88333333,1,TRUE,Normal,26.23678387,143.0209767
FI200,Finance,Analyst,25-04-2024 18:23,26-04-2024 03:19,23-08-2024,19,0,0,8.933333333,0,FALSE,Normal,17.7209758,-147.3099967
FI201,Finance,Analyst,16-07-2024 10:16,16-07-2024 18:09,20-07-2024,13,0,0,7.883333333,0,FALSE,Normal,55.72803569,-21.14411965
FI202,Finance,Manager,07-06-2024 11:57,07-06-2024 17:53,04-04-2024,11,0,0,5.933333333,2,FALSE,Normal,-71.84340852,178.046412
FI203,Finance,Developer,16-07-2024 09:43,16-07-2024 19:32,06-04-2024,13,1,0,9.816666667,2,FALSE,Critical,-40.49559071,-59.65185795
FI204,Finance,Intern,06-09-2024 17:36,06-09-2024 22:08,28-01-2024,12,0,0,4.533333333,0,TRUE,Normal,22.0127035,99.66232054
FI205,Finance,Analyst,19-03-2024 15:20,19-03-2024 22:55,19-09-2024,17,0,0,7.583333333,1,FALSE,Normal,42.56614434,-168.2200289
FI206,Finance,Manager,04-09-2024 17:50,04-09-2024 22:50,24-10-2024,11,0,0,5,2,FALSE,Normal,61.81885526,48.65833005
FI207,Finance,Analyst,07-10-2024 18:08,08-10-2024 00:27,07-11-2024,9,0,0,6.316666667,1,FALSE,Normal,84.86071954,-154.4653573
FI208,Finance,Analyst,02-11-2024 18:51,03-11-2024 01:33,05-08-2024,18,0,0,6.7,1,FALSE,Normal,-62.62137154,160.9102799
FI209,Finance,Developer,23-07-2024 18:12,24-07-2024 02:51,18-05-2024,7,1,0,8.65,0,FALSE,Critical,-84.59260347,-106.955497
FI210,Finance,Intern,28-04-2024 15:53,29-04-2024 02:41,22-01-2024,16,0,0,10.8,1,FALSE,Normal,30.99240679,55.63921214
FI211,Finance,Intern,03-07-2024 09:30,03-07-2024 15:02,20-02-2024,5,0,0,5.533333333,1,TRUE,Normal,-33.98213753,-54.94653284
FI212,Finance,Manager,01-11-2024 18:52,02-11-2024 03:47,20-09-2024,20,0,0,8.916666667,0,FALSE,Normal,-55.91368505,15.70928022
FI213,Finance,Developer,31-08-2024 09:00,31-08-2024 16:06,06-07-2024,18,0,0,7.1,0,TRUE,Normal,81.89095971,-155.1825963
FI214,Finance,Intern,10-02-2024 18:00,11-02-2024 01:58,01-01-2024,9,0,0,7.966666667,1,TRUE,Normal,7.867669913,68.63702279
FI215,Finance,Manager,14-04-2024 17:33,15-04-2024 02:40,24-05-2024,15,0,0,9.116666667,2,FALSE,Normal,11.83177079,79.87692119
FI216,Finance,Analyst,05-05-2024 17:05,05-05-2024 21:17,24-08-2024,6,0,0,4.2,0,FALSE,Normal,80.41627645,71.52494094
FI217,Finance,Analyst,09-06-2024 09:47,09-06-2024 15:45,11-08-2024,19,0,0,5.966666667,0,TRUE,Normal,59.15662291,-91.92878107
FI218,Finance,Analyst,02-11-2024 11:40,02-11-2024 16:27,16-08-2024,11,0,0,4.783333333,2,FALSE,Normal,-8.545772594,-62.02387156
FI219,Finance,Analyst,04-06-2024 18:08,05-06-2024 02:51,30-04-2024,11,0,1,8.716666667,0,FALSE,Suspicious,-15.09274371,18.79223041
FI220,Finance,Analyst,03-08-2024 08:18,03-08-2024 18:25,24-08-2024,17,0,0,10.11666667,2,FALSE,Normal,-66.41341103,1.485014009
FI221,Finance,Analyst,20-02-2024 08:28,20-02-2024 14:02,17-02-2024,6,0,0,5.566666667,2,TRUE,Normal,77.38886467,-167.2132287
FI222,Finance,Intern,12-02-2024 15:34,13-02-2024 01:29,15-03-2024,14,0,0,9.916666667,2,TRUE,Normal,40.8560093,129.4755002
FI223,Finance,Developer,16-01-2024 15:48,16-01-2024 22:30,14-02-2024,8,0,0,6.7,1,TRUE,Normal,88.21599757,18.97952285
FI224,Finance,Intern,18-09-2024 12:29,18-09-2024 17:21,03-07-2024,13,0,0,4.866666667,2,FALSE,Normal,77.33377003,61.35932309
FI225,Finance,Intern,28-04-2024 16:17,28-04-2024 21:04,09-03-2024,20,0,0,4.783333333,2,FALSE,Normal,41.39971515,-47.65020072
FI226,Finance,Developer,10-08-2024 10:09,10-08-2024 15:25,13-02-2024,5,0,0,5.266666667,0,TRUE,Normal,20.38379994,-66.09625317
FI227,Finance,Developer,25-02-2024 10:54,25-02-2024 17:02,15-04-2024,8,0,0,6.133333333,2,FALSE,Normal,-78.15394276,-38.44199951
FI228,Finance,Intern,24-09-2024 15:57,24-09-2024 21:56,11-09-2024,16,0,0,5.983333333,1,FALSE,Normal,-38.80007619,-62.01338206
FI229,Finance,Intern,15-05-2024 09:53,15-05-2024 14:51,02-02-2024,15,0,0,4.966666667,1,TRUE,Normal,33.83070342,21.98052438
FI230,Finance,Analyst,30-06-2024 13:31,30-06-2024 17:48,28-10-2024,14,0,0,4.283333333,2,FALSE,Normal,17.93667085,-146.5338668
FI231,Finance,Developer,18-01-2024 15:23,19-01-2024 00:22,14-05-2024,15,0,0,8.983333333,2,FALSE,Normal,-4.038337698,159.0450434
FI232,Finance,Manager,29-05-2024 11:00,29-05-2024 21:02,27-06-2024,15,0,0,10.03333333,1,FALSE,Normal,81.39025696,79.0456678
FI233,Finance,Analyst,19-06-2024 13:12,19-06-2024 20:20,07-02-2024,12,0,0,7.133333333,0,FALSE,Normal,-39.35408777,-38.6443563
